resume_id,degree,bipartite_degree_centrality,pagerank,is_isolate,component_size,community_global,community_size,n_skills,n_skill_communities,dominant_skill_community,dominant_skill_community_count,dominant_skill_community_share,skill_community_entropy,skill_community_entropy_normalized
R_004738,11,0.0044,6.462035965958301e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004739,9,0.0036,5.752231059710319e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_004740,12,0.0048,7.22482273085859e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_004741,7,0.0028,4.6344518404235326e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_004742,7,0.0028,5.0131642599064534e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_004743,6,0.0024,4.546631222214673e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_004744,3,0.0012,2.816875113325975e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_004745,6,0.0024,4.410137572507362e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_004746,7,0.0028,4.834291672239981e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_004747,7,0.0028,4.745104354541727e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_004748,22,0.0088,0.00011659521911318726,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_004749,5,0.002,3.822642502800454e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_004750,6,0.0024,4.045706478269569e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_004751,8,0.0032,4.988595172309602e-05,0,3102,1,1571,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_004752,4,0.0016,3.200586798606582e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_004753,6,0.0024,4.317819101148003e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_004754,10,0.004,6.316883751726712e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_004755,3,0.0012,2.6442543442798624e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_004756,6,0.0024,4.31749319610826e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004757,13,0.0052,7.368382194060085e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_004758,10,0.004,6.242907890655029e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_004759,10,0.004,5.980505101278162e-05,0,3102,1,1571,8,3,7,6,0.75,0.7356219397587946,0.6695919455357792
R_004760,8,0.0032,5.254006669635703e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_004761,4,0.0016,3.3222296902291375e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_004762,5,0.002,3.716319958788338e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_004763,3,0.0012,2.760085155338272e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004764,3,0.0012,2.74204660439592e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_004765,2,0.0008,2.2770825261935842e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_004766,7,0.0028,4.518438033985537e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_004767,29,0.0116,0.00014785569285028738,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_004768,8,0.0032,5.1774838293305936e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_004769,10,0.004,6.699470016626332e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_004770,2,0.0008,2.2617881754123323e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_004771,14,0.0056,7.920304074199625e-05,0,3102,1,1571,7,3,7,4,0.5714285714285714,0.9556998911125344,0.8699155297736259
R_004772,7,0.0028,5.0286902931852184e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_004773,8,0.0032,5.051399748049071e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_004774,6,0.0024,4.286920409102222e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_004775,10,0.004,6.498551819910788e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_004776,5,0.002,3.613401630916833e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_004777,6,0.0024,4.272218005717572e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_004778,4,0.0016,3.141520445072937e-05,0,3102,1,1571,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_004779,11,0.0044,6.878559484394797e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_004780,1,0.0004,1.722807574915467e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_004781,8,0.0032,5.594955387728991e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_004782,5,0.002,3.5657071798622373e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_004783,6,0.0024,4.2711750569681966e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004784,3,0.0012,2.8838421386374237e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_004785,6,0.0024,4.282595680942821e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_004786,3,0.0012,2.7758391828070147e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004787,3,0.0012,2.8612370266434107e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_004788,11,0.0044,6.527407276116889e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004789,7,0.0028,4.5594595295747956e-05,0,3102,1,1571,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_004790,14,0.0056,7.83174095262207e-05,0,3102,1,1571,7,4,7,3,0.4285714285714285,1.277034259466139,0.9211854965885544
R_004791,4,0.0016,3.1819475566045956e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_004792,2,0.0008,2.2306121693320862e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_004793,17,0.0068,9.435830952171023e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_004794,13,0.0052,7.45388751222022e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_004795,5,0.002,3.9978835390015426e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_004796,5,0.002,3.995663805073325e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_004797,5,0.002,3.920614883507492e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_004798,5,0.002,3.704681134678612e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_004799,8,0.0032,5.4393233251797155e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_004800,5,0.002,3.7374388119698284e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_004801,7,0.0028,5.015962878058782e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_004802,24,0.0096,0.00013270368867608845,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_004803,5,0.002,3.70710845190233e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_004804,3,0.0012,2.764342222994644e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_004805,1,0.0004,1.731350286928168e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_004806,8,0.0032,5.244117546816292e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_004807,10,0.004,5.97030391303739e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004808,6,0.0024,4.268572658042506e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004809,5,0.002,3.686160640942177e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_004810,9,0.0036,5.9827647778739376e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_004811,7,0.0028,4.862811753904025e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_004812,1,0.0004,1.78787527883801e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_004813,15,0.006,8.702600912758092e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_004814,6,0.0024,4.329002578093879e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_004815,8,0.0032,5.3925090341759704e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_004816,12,0.0048,7.562357764111217e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_004817,8,0.0032,5.628177817320393e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_004818,4,0.0016,3.3632685764010105e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_004819,5,0.002,3.625418866306337e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004820,6,0.0024,4.149727559559294e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004821,6,0.0024,4.377487241842387e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_004822,3,0.0012,2.8731614844822584e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_004823,10,0.004,6.0413542561058404e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004824,7,0.0028,4.868374994714701e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_004825,13,0.0052,7.98873452742171e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_004826,8,0.0032,5.125037298416781e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_004827,6,0.0024,4.195076232849439e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_004828,11,0.0044,6.721380090310059e-05,0,1562,3,1562,5,3,6,3,0.6,0.9502705392332348,0.8649735207179272
R_004829,12,0.0048,7.291656417064474e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_004830,8,0.0032,5.169422714707523e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_004831,5,0.002,3.8712059309892594e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_004832,11,0.0044,6.870227810314699e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_004833,8,0.0032,5.009933968572246e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_004834,8,0.0032,5.215489420600629e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_004835,9,0.0036,6.121123648372032e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_004836,5,0.002,3.957024947972809e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_004837,3,0.0012,2.7153223197428383e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_004838,3,0.0012,2.7600362415418666e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_004839,4,0.0016,3.1287023522156235e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_004840,6,0.0024,4.5627256637842287e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_004841,6,0.0024,4.496931884932038e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_004842,4,0.0016,3.238724847061026e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_004843,6,0.0024,4.5700902951087076e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_004844,5,0.002,3.733191491212702e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_004845,4,0.0016,3.424224565039596e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_004846,4,0.0016,3.102211863212136e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_004847,9,0.0036,5.494109942678997e-05,0,3102,1,1571,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_004848,9,0.0036,5.450346465761585e-05,0,3102,1,1571,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_004849,7,0.0028,4.98914631907902e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_004850,2,0.0008,2.1532817413377816e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_004851,8,0.0032,5.2336339729868256e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_004852,7,0.0028,5.007623853741681e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_004853,8,0.0032,5.3877656991257085e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_004854,11,0.0044,7.027349558040639e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_004855,4,0.0016,3.3686240737990065e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_004856,7,0.0028,5.0142922514284576e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_004857,9,0.0036,5.7196815688408595e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_004858,9,0.0036,5.845370531378512e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004859,10,0.004,6.405877057389217e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_004860,8,0.0032,5.553673553257099e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_004861,6,0.0024,4.280102501889192e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_004862,9,0.0036,5.5405564976369144e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_004863,3,0.0012,2.8699342801652933e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_004864,6,0.0024,4.092638359199854e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_004865,10,0.004,6.682737643543365e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_004866,5,0.002,3.837680074993872e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_004867,9,0.0036,5.575346537162101e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004868,15,0.006,8.452372040278108e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_004869,4,0.0016,3.284087366414818e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004870,3,0.0012,2.614594411313556e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_004871,4,0.0016,3.140408430027233e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_004872,2,0.0008,2.2133471642115784e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_004873,3,0.0012,2.754730438148341e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_004874,5,0.002,3.5963956243394866e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_004875,7,0.0028,4.8867117398181235e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004876,9,0.0036,5.803488894141107e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_004877,6,0.0024,4.3064794915958564e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_004878,8,0.0032,5.617911543178436e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_004879,1,0.0004,1.772598133962138e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_004880,2,0.0008,2.206024641774108e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_004881,14,0.0056,7.837446847876346e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_004882,4,0.0016,3.359804651868169e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_004883,3,0.0012,2.6343885207963884e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_004884,8,0.0032,5.491513090422128e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_004885,4,0.0016,3.419085746328561e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_004886,7,0.0028,4.575235728000987e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_004887,6,0.0024,4.20286937524352e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_004888,5,0.002,3.641382348397952e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_004889,9,0.0036,6.135962192426811e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_004890,8,0.0032,5.031801212119542e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004891,8,0.0032,5.228165631807363e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_004892,18,0.0072,9.893929714042065e-05,0,3102,1,1571,7,4,7,3,0.4285714285714285,1.277034259466139,0.9211854965885544
R_004893,2,0.0008,2.2276042757990526e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_004894,6,0.0024,4.335863250862182e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_004895,5,0.002,3.965985215677346e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_004896,8,0.0032,5.211577463332836e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_004897,5,0.002,4.0077798292317e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_004898,10,0.004,5.9728991580223057e-05,0,3102,1,1571,7,4,7,3,0.4285714285714285,1.277034259466139,0.9211854965885544
R_004899,5,0.002,3.5980564024545e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_004900,6,0.0024,4.188718632386381e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_004901,4,0.0016,3.209608602609646e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_004902,3,0.0012,2.8131535633061416e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_004903,6,0.0024,4.256639722135579e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_004904,3,0.0012,2.9240662533362107e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_004905,8,0.0032,5.093091809239728e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004906,8,0.0032,5.096012875650248e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_004907,9,0.0036,5.736276390883877e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_004908,12,0.0048,7.564631043737597e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_004909,2,0.0008,2.1913276827709985e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_004910,28,0.0112,0.0001466092962671734,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_004911,9,0.0036,5.685779288764849e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_004912,11,0.0044,6.48585463676656e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004913,4,0.0016,3.262552783976987e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004914,4,0.0016,3.22631736871028e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004915,6,0.0024,4.114920983770434e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_004916,1,0.0004,1.7272548204344583e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_004917,9,0.0036,5.490869963203836e-05,0,3102,1,1571,8,3,7,6,0.75,0.7356219397587946,0.6695919455357792
R_004918,6,0.0024,4.023719241787569e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_004919,8,0.0032,5.0161348759654636e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_004920,26,0.0104,0.0001415029417692972,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_004921,4,0.0016,3.371714671801268e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_004922,27,0.0108,0.00014655846129845554,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_004923,8,0.0032,4.9929061564750804e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_004924,3,0.0012,2.643815875713759e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_004925,5,0.002,3.7426084930917236e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_004926,2,0.0008,2.2796665339741584e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_004927,7,0.0028,4.971921548609619e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_004928,10,0.004,6.0167988928769544e-05,0,3102,1,1571,8,3,7,6,0.75,0.7356219397587946,0.6695919455357792
R_004929,13,0.0052,7.798214750997709e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_004930,9,0.0036,5.473409690947107e-05,0,3102,1,1571,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_004931,3,0.0012,2.7804319302024132e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_004932,5,0.002,3.624698815688182e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_004933,13,0.0052,7.813055061726e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_004934,7,0.0028,4.84940163364161e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_004935,13,0.0052,7.349385549936882e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_004936,3,0.0012,2.5984595919104794e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_004937,4,0.0016,3.216869075392074e-05,0,1562,3,1562,5,3,6,3,0.6,0.9502705392332348,0.8649735207179272
R_004938,11,0.0044,6.37526045764734e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_004939,9,0.0036,5.6834218993880245e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_004940,8,0.0032,5.209552291913451e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_004941,3,0.0012,2.7437996706211605e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_004942,7,0.0028,4.765984626750738e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004943,10,0.004,6.462000177881521e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_004944,13,0.0052,7.519324144687227e-05,0,3102,1,1571,7,3,7,4,0.5714285714285714,0.9556998911125344,0.8699155297736259
R_004945,5,0.002,3.80874354732031e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_004946,7,0.0028,4.894098304594295e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_004947,9,0.0036,5.472006277981627e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_004948,6,0.0024,3.983485539422748e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_004949,11,0.0044,6.652687827454628e-05,0,1562,3,1562,7,1,6,7,1.0,-0.0,0.0
R_004950,5,0.002,3.821868321395878e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004951,11,0.0044,6.754038412534932e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_004952,5,0.002,3.766810552729592e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_004953,11,0.0044,6.69431513903087e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_004954,8,0.0032,5.2612276847439095e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_004955,3,0.0012,2.7039903093768275e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_004956,4,0.0016,3.122880249664683e-05,0,3102,1,1571,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_004957,4,0.0016,3.243248906432733e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_004958,10,0.004,6.10720700507789e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_004959,9,0.0036,5.9333527479945874e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_004960,5,0.002,3.5705935141436635e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_004961,7,0.0028,4.6166080787991434e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_004962,17,0.0068,0.00010224409002312615,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_004963,18,0.0072,9.76753607720943e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_004964,7,0.0028,4.573177536929715e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_004965,8,0.0032,5.111349876302777e-05,0,3102,1,1571,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_004966,12,0.0048,6.859220121584966e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_004967,14,0.0056,7.86911428688815e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_004968,7,0.0028,4.897891464733703e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_004969,19,0.0076,0.00011134836650037274,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_004970,9,0.0036,5.7224126276304666e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_004971,4,0.0016,3.1556552373371226e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_004972,5,0.002,3.774488129793379e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_004973,23,0.0092,0.00012106807426148182,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_004974,4,0.0016,3.167730206300095e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_004975,13,0.0052,7.833789839237114e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_004976,7,0.0028,5.0933174908554974e-05,0,1565,2,1565,8,1,5,8,1.0,-0.0,0.0
R_004977,8,0.0032,5.396996062496414e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_004978,4,0.0016,3.3092666167814306e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_004979,4,0.0016,3.2931935302725785e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_004980,20,0.008,0.00012125611202635403,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
