resume_id,degree,bipartite_degree_centrality,pagerank,is_isolate,component_size,community_global,community_size,n_skills,n_skill_communities,dominant_skill_community,dominant_skill_community_count,dominant_skill_community_share,skill_community_entropy,skill_community_entropy_normalized
R_005223,11,0.0044,7.590032034621765e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005224,3,0.0012,2.9515463314982338e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005225,10,0.004,7.097549969283944e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_005226,4,0.0016,3.2906504525870476e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_005227,11,0.0044,7.363713255451536e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005228,12,0.0048,7.325522790204193e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005229,5,0.002,4.162478763945862e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_005230,7,0.0028,5.153288116051439e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_005231,3,0.0012,2.78227747836423e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_005232,4,0.0016,3.427073939722774e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005233,6,0.0024,4.263129755749576e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005234,3,0.0012,2.8860499769763413e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_005235,5,0.002,3.9069757232756555e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_005236,6,0.0024,4.362597842852541e-05,0,3102,1,1571,7,4,7,3,0.4285714285714285,1.277034259466139,0.9211854965885544
R_005237,9,0.0036,6.278828581579023e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005238,8,0.0032,5.314660563920585e-05,0,3102,1,1571,7,4,7,3,0.4285714285714285,1.277034259466139,0.9211854965885544
R_005239,13,0.0052,8.315796924961778e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_005240,14,0.0056,8.676687493105423e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_005241,5,0.002,3.9274610361934196e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_005242,5,0.002,4.050223997716591e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005243,5,0.002,3.8213373925236445e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_005244,5,0.002,3.903887726879134e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005245,11,0.0044,6.905066790997442e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_005246,4,0.0016,3.2674888135926496e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_005247,3,0.0012,2.858255405022808e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_005248,6,0.0024,4.4774198805595225e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005249,10,0.004,6.314760522125252e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_005250,11,0.0044,6.895863219045412e-05,0,3102,1,1571,7,2,7,5,0.7142857142857143,0.5982695885852573,0.8631205685666311
R_005251,10,0.004,6.663795688683971e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_005252,11,0.0044,7.053742809385232e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_005253,4,0.0016,3.311098045907468e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_005254,6,0.0024,4.5441934988266946e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005255,2,0.0008,2.3152656665189226e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_005256,6,0.0024,4.419655975522353e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005257,8,0.0032,5.649848528492689e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005258,2,0.0008,2.3370368834607592e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005259,6,0.0024,4.261996415567639e-05,0,3102,1,1571,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005260,13,0.0052,7.924133360273397e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_005261,9,0.0036,5.954946346985909e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_005262,5,0.002,4.033197659595533e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_005263,5,0.002,3.9315443293695946e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005264,3,0.0012,2.8783467528825996e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005265,9,0.0036,5.830234363607351e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_005266,5,0.002,4.1825124216802026e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_005267,8,0.0032,5.369972951509995e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_005268,8,0.0032,5.404143480694251e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_005269,4,0.0016,3.270345892576387e-05,0,3102,1,1571,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_005270,5,0.002,3.847838678480437e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_005271,10,0.004,6.359492637898934e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_005272,8,0.0032,5.7254474963898084e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005273,9,0.0036,6.404335762033136e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005274,5,0.002,4.039733921289082e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005275,10,0.004,6.313406455617696e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005276,3,0.0012,2.8722095573801457e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_005277,6,0.0024,4.418010595172255e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005278,11,0.0044,6.867815818105885e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_005279,9,0.0036,6.049929995867001e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005280,11,0.0044,6.767165886648162e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005281,13,0.0052,7.875726045571568e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_005282,2,0.0008,2.2907442197543064e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005283,3,0.0012,2.7829708689543783e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_005284,8,0.0032,5.747601899912709e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005285,5,0.002,3.9898377773290524e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_005286,12,0.0048,7.76285771981441e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005287,9,0.0036,6.086343383762451e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_005288,15,0.006,9.609957025974488e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_005289,10,0.004,6.797727580602672e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005290,11,0.0044,7.131897780776512e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_005291,2,0.0008,2.3416950060771137e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005292,11,0.0044,6.87413598998545e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_005293,12,0.0048,7.320711523184663e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005294,7,0.0028,4.8016898891652446e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_005295,5,0.002,4.009694509028904e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_005296,7,0.0028,5.024547295520819e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005297,3,0.0012,2.7678701549650263e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_005298,9,0.0036,5.730844195286931e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_005299,5,0.002,3.78612955778036e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_005300,7,0.0028,4.941746260087819e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_005301,9,0.0036,6.11434966423828e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005302,6,0.0024,4.434011149250055e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005303,10,0.004,7.081010593785083e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005304,3,0.0012,2.858963725927401e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005305,15,0.006,9.430772631790853e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005306,4,0.0016,3.2702718962877155e-05,0,3102,1,1571,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_005307,10,0.004,7.056554025821524e-05,0,1565,2,1565,8,1,5,8,1.0,-0.0,0.0
R_005308,10,0.004,6.264458615116553e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_005309,7,0.0028,4.8089791236627406e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_005310,5,0.002,3.731524921451955e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_005311,7,0.0028,5.036779377746523e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_005312,13,0.0052,8.502616455476586e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_005313,4,0.0016,3.403344606917767e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_005314,15,0.006,9.977227203698896e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_005315,12,0.0048,7.496831198555527e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_005316,5,0.002,3.962153659524015e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005317,8,0.0032,5.303531190629511e-05,0,3102,1,1571,7,3,7,4,0.5714285714285714,0.9556998911125344,0.8699155297736259
R_005318,8,0.0032,5.5873893331123165e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005319,2,0.0008,2.256103290618093e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_005320,7,0.0028,4.720233833215477e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005321,9,0.0036,6.418734991812142e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_005322,8,0.0032,5.262352156416777e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_005323,7,0.0028,4.7775822349288135e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_005324,13,0.0052,8.238346257498546e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005325,7,0.0028,4.962525601340819e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_005326,15,0.006,8.920608003491194e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_005327,6,0.0024,4.2138547289427125e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_005328,4,0.0016,3.480650394365309e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005329,7,0.0028,5.0200588856795994e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_005330,5,0.002,4.033763714008092e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005331,4,0.0016,3.6172786318373605e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_005332,17,0.0068,0.0001048320993718134,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005333,7,0.0028,4.750894519356845e-05,0,3102,1,1571,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_005334,7,0.0028,4.977595455395013e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_005335,5,0.002,3.997718179512393e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005336,10,0.004,6.846179097598246e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005337,5,0.002,3.87897531945032e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_005338,8,0.0032,5.87834591864078e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_005339,12,0.0048,8.245119317142355e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_005340,9,0.0036,6.111095748431322e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005341,14,0.0056,8.397153811482485e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_005342,1,0.0004,1.793736576291398e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_005343,5,0.002,3.7982064324098514e-05,0,3102,1,1571,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_005344,7,0.0028,4.7854352964802513e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005345,5,0.002,3.7438030146702574e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_005346,5,0.002,4.1615842109046904e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_005347,4,0.0016,3.3508910862499235e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005348,7,0.0028,4.912905683153981e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_005349,1,0.0004,1.802940511191673e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005350,11,0.0044,7.611296806895653e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005351,8,0.0032,5.5453994246604025e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_005352,9,0.0036,6.324126956333419e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005353,3,0.0012,2.7270392069470634e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_005354,12,0.0048,7.474018233161536e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_005355,3,0.0012,2.7552560851348223e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_005356,9,0.0036,5.774415632323546e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005357,8,0.0032,5.3536774121831304e-05,0,3102,1,1571,5,2,7,3,0.6,0.6730116670092565,0.9709505944546688
R_005358,13,0.0052,7.885636422800558e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_005359,8,0.0032,5.716102832444433e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_005360,6,0.0024,4.534546385910757e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005361,9,0.0036,6.158100783610613e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005362,2,0.0008,2.3787526568512495e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005363,6,0.0024,4.467847741785121e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_005364,4,0.0016,3.602794797562712e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_005365,11,0.0044,7.563374390423553e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_005366,10,0.004,6.85255206326392e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_005367,3,0.0012,2.8068127451687553e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_005368,3,0.0012,2.845727134125564e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005369,8,0.0032,5.5437740882885184e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_005370,12,0.0048,7.734844208226436e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_005371,11,0.0044,7.275326672729512e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_005372,14,0.0056,8.459999313529847e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_005373,13,0.0052,8.344052259311212e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005374,12,0.0048,7.686396900482594e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005375,6,0.0024,4.594279379499795e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_005376,3,0.0012,2.7837536705675465e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_005377,6,0.0024,4.2999528830300134e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_005378,8,0.0032,5.340431993550711e-05,0,3102,1,1571,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005379,12,0.0048,7.731419224341202e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_005380,3,0.0012,2.964126680578885e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_005381,2,0.0008,2.4169805227722044e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005382,12,0.0048,7.494043295182882e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_005383,9,0.0036,6.037470931407547e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005384,7,0.0028,5.230522293927431e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_005385,18,0.0072,0.00010375402575281173,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005386,6,0.0024,4.5745443216736224e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005387,5,0.002,3.7904678978625624e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_005388,11,0.0044,7.102171353747936e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_005389,13,0.0052,7.892605857187242e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_005390,5,0.002,3.971099972858506e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005391,3,0.0012,2.8343042102299155e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_005392,7,0.0028,4.922764378348646e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_005393,4,0.0016,3.566975623701096e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_005394,9,0.0036,5.9305661067688595e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005395,10,0.004,6.259821453266396e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_005396,8,0.0032,5.447424090803257e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_005397,7,0.0028,4.811872851884874e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_005398,9,0.0036,6.140017091375254e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005399,11,0.0044,7.251444803087763e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_005400,7,0.0028,4.8102206353975995e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_005401,17,0.0068,0.00010820605382592496,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005402,8,0.0032,5.582627384550563e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_005403,11,0.0044,7.230463748146852e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005404,10,0.004,6.413643067414374e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_005405,13,0.0052,8.516754910057658e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_005406,7,0.0028,5.000434180708782e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005407,14,0.0056,9.12316222991358e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005408,4,0.0016,3.254007275436228e-05,0,3102,1,1571,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_005409,4,0.0016,3.5649037109390936e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_005410,6,0.0024,4.299486765968155e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_005411,14,0.0056,8.323729526424459e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005412,3,0.0012,2.826968440780535e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005413,8,0.0032,5.28373629454948e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005414,6,0.0024,4.495755511221765e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_005415,6,0.0024,4.742795916226991e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005416,8,0.0032,5.534500562521707e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005417,7,0.0028,4.954256744074425e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_005418,8,0.0032,5.304270776325682e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_005419,8,0.0032,5.74483385892142e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_005420,5,0.002,3.772360609114208e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005421,8,0.0032,5.7205570432857056e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005422,10,0.004,6.315522068410633e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_005423,9,0.0036,6.427401736691206e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005424,6,0.0024,4.795589459970623e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_005425,11,0.0044,6.751497610264303e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005426,6,0.0024,4.455294458176388e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_005427,8,0.0032,5.311549308555704e-05,0,3102,1,1571,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_005428,14,0.0056,8.81104115885724e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_005429,5,0.002,3.955300735251915e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_005430,2,0.0008,2.2626049559041302e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005431,7,0.0028,4.878344133085086e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_005432,11,0.0044,7.21046866298899e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005433,12,0.0048,7.515581191487586e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_005434,7,0.0028,4.760536067147143e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_005435,5,0.002,3.9844723017436876e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005436,6,0.0024,4.4360550036826235e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_005437,8,0.0032,5.544635729582775e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005438,6,0.0024,4.2606398024001695e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_005439,9,0.0036,6.175699937323516e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_005440,10,0.004,6.239000369408522e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_005441,3,0.0012,2.888800700882667e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_005442,4,0.0016,3.395399785372211e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_005443,8,0.0032,5.6435750873091126e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005444,8,0.0032,5.493965749720299e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_005445,9,0.0036,5.8398238849860773e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_005446,14,0.0056,8.33778714841958e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_005447,15,0.006,9.345730359214098e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005448,3,0.0012,2.950238805454728e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_005449,5,0.002,3.8626858349310844e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_005450,11,0.0044,7.123262060399205e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_005451,7,0.0028,5.1364717058621544e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005452,11,0.0044,7.316436054105764e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_005453,8,0.0032,5.736181668410604e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005454,7,0.0028,5.165925971162246e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_005455,8,0.0032,5.7316844053286904e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_005456,19,0.0076,0.00010767275672900843,0,3102,1,1571,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_005457,16,0.0064,0.00010095416676249957,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_005458,7,0.0028,5.234812024006504e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_005459,11,0.0044,7.210548584202736e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005460,11,0.0044,7.132333964564831e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_005461,4,0.0016,3.580629190837296e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005462,7,0.0028,4.740318582420387e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_005463,3,0.0012,2.9332975007562605e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005464,6,0.0024,4.5186649027533754e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_005465,6,0.0024,4.3255133292532555e-05,0,3102,1,1571,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
