resume_id,job_id,semantic_score,semantic_rank,katz_score,katz_rank,selected_k,prediction_method
R_007089,J_001075,0.8233046531677246,24,0.0031218497231902983,22,50,semantic_katz_consensus
R_007198,J_001076,0.7333128452301025,50,0.004154502760756617,8,50,semantic_katz_consensus
R_008475,J_001076,0.8238138556480408,22,0.004109097315162189,10,50,semantic_katz_consensus
R_009643,J_001076,0.8070467114448547,26,0.0033808098283264363,37,50,semantic_katz_consensus
R_002638,J_001077,0.8613415956497192,28,0.003175238388075726,31,50,semantic_katz_consensus
R_003713,J_001077,0.8576747179031372,34,0.003058515248343302,42,50,semantic_katz_consensus
R_008839,J_001077,0.8715725541114807,13,0.002899544522303857,48,50,semantic_katz_consensus
R_000133,J_001078,0.8277983069419861,39,0.0036772512071476587,19,50,semantic_katz_consensus
R_008030,J_001078,0.8218207955360413,46,0.0034676807763287408,26,50,semantic_katz_consensus
R_002011,J_001079,0.864465057849884,25,0.005430990596157873,1,50,semantic_katz_consensus
R_000591,J_001080,0.8323992490768433,29,0.0031536940292818142,39,50,semantic_katz_consensus
R_001871,J_001080,0.8719410300254822,1,0.003002750808069613,50,50,semantic_katz_consensus
R_004161,J_001080,0.7824857234954834,50,0.003852926170132006,6,50,semantic_katz_consensus
R_009737,J_001080,0.8484420776367188,13,0.003247338166112867,32,50,semantic_katz_consensus
R_004617,J_001081,0.8500446677207947,32,0.003603897113112022,21,50,semantic_katz_consensus
R_008374,J_001081,0.7296358346939087,47,0.0032158922828936305,50,50,semantic_katz_consensus
R_001885,J_001082,0.7647554874420166,48,0.003486790312352733,37,50,semantic_katz_consensus
R_001627,J_001083,0.8668491840362549,9,0.003942187655367987,26,50,semantic_katz_consensus
R_006087,J_001083,0.8743488192558289,8,0.0042501242501036506,12,50,semantic_katz_consensus
R_000222,J_001084,0.8654682636260986,9,0.0027170816086453465,40,50,semantic_katz_consensus
R_002370,J_001084,0.8650097846984863,12,0.0031636693629342114,10,50,semantic_katz_consensus
R_003213,J_001084,0.8288508057594299,48,0.002855703244507718,27,50,semantic_katz_consensus
R_003622,J_001085,0.8514401316642761,20,0.003084796396068322,40,50,semantic_katz_consensus
R_008057,J_001085,0.8797803521156311,3,0.003745735655643457,9,50,semantic_katz_consensus
R_009325,J_001085,0.8566848635673523,17,0.004076028216763007,4,50,semantic_katz_consensus
R_009892,J_001085,0.8333514928817749,25,0.003359324516914183,24,50,semantic_katz_consensus
R_001700,J_001086,0.8997851014137268,1,0.003569677031632245,17,50,semantic_katz_consensus
R_008703,J_001086,0.8781439065933228,15,0.004489974819215797,3,50,semantic_katz_consensus
R_001025,J_001087,0.8219113945960999,38,0.0029286293919802467,45,50,semantic_katz_consensus
R_003619,J_001087,0.8938519954681396,1,0.003970829816635853,2,50,semantic_katz_consensus
R_006090,J_001087,0.8712607026100159,14,0.0030903595544348184,28,50,semantic_katz_consensus
R_009524,J_001087,0.8249360918998718,34,0.003163654601088797,23,50,semantic_katz_consensus
R_001167,J_001088,0.8740024566650391,17,0.003553312170177964,49,50,semantic_katz_consensus
R_004339,J_001088,0.8660945296287537,27,0.004675256216671092,5,50,semantic_katz_consensus
R_005852,J_001088,0.774753749370575,48,0.0036457462765467643,45,50,semantic_katz_consensus
R_000863,J_001089,0.8866614103317261,10,0.003656488932252891,49,50,semantic_katz_consensus
R_004339,J_001089,0.8784629106521606,14,0.005060103187602078,4,50,semantic_katz_consensus
R_002288,J_001092,0.8701677918434143,22,0.0032214554412601263,34,50,semantic_katz_consensus
R_009305,J_001092,0.8735784888267517,19,0.0033509723984417317,26,50,semantic_katz_consensus
R_000399,J_001093,0.9018082618713379,9,0.0037815789523031806,18,50,semantic_katz_consensus
R_002372,J_001093,0.886667788028717,21,0.004016663208793389,8,50,semantic_katz_consensus
R_006069,J_001093,0.9232508540153503,1,0.003770836296597054,19,50,semantic_katz_consensus
R_008807,J_001093,0.8664683699607849,40,0.0037887800876950373,17,50,semantic_katz_consensus
R_009769,J_001093,0.8996133804321289,13,0.003308695288443881,47,50,semantic_katz_consensus
R_003058,J_001095,0.8325717449188232,14,0.004272450692796707,3,50,semantic_katz_consensus
R_004149,J_001096,0.8381702899932861,34,0.003244165544980047,43,50,semantic_katz_consensus
R_004175,J_001096,0.8423488140106201,27,0.0033075147816724578,40,50,semantic_katz_consensus
R_007727,J_001096,0.8155978322029114,47,0.0035644680106017845,22,50,semantic_katz_consensus
R_008400,J_001096,0.847667932510376,24,0.0031987453375402052,47,50,semantic_katz_consensus
R_007671,J_001097,0.8519409894943237,14,0.004183587630433006,9,50,semantic_katz_consensus
R_009997,J_001097,0.7887011766433716,44,0.0034585170502663166,36,50,semantic_katz_consensus
R_000019,J_001098,0.8260759115219116,49,0.0032859704228785456,29,50,semantic_katz_consensus
R_000702,J_001099,0.8041020631790161,47,0.003075249008979033,34,50,semantic_katz_consensus
R_004663,J_001099,0.8472907543182373,7,0.0028588906274859523,46,50,semantic_katz_consensus
R_008335,J_001099,0.8004866242408752,50,0.0033326006607806396,18,50,semantic_katz_consensus
R_002457,J_001100,0.8093072175979614,43,0.0036389878495634307,29,50,semantic_katz_consensus
R_003017,J_001100,0.8918009400367737,5,0.003448556478459334,44,50,semantic_katz_consensus
R_006412,J_001100,0.8737265467643738,16,0.00720904854222254,1,50,semantic_katz_consensus
R_002058,J_001101,0.85248863697052,21,0.003790757440211019,27,50,semantic_katz_consensus
R_004255,J_001101,0.8198899030685425,39,0.0038250365690724545,23,50,semantic_katz_consensus
R_000606,J_001102,0.8749014735221863,50,0.0044684452222673,7,50,semantic_katz_consensus
R_001808,J_001102,0.8926922678947449,23,0.0037533204520621786,28,50,semantic_katz_consensus
R_004536,J_001102,0.8972163796424866,8,0.004139790638173111,14,50,semantic_katz_consensus
R_007084,J_001102,0.8846051096916199,36,0.004297152910878024,10,50,semantic_katz_consensus
R_007220,J_001102,0.8777158856391907,47,0.003566873309680875,40,50,semantic_katz_consensus
R_007287,J_001102,0.886444628238678,32,0.0037254308510026265,29,50,semantic_katz_consensus
R_001979,J_001103,0.8975293636322021,2,0.0033059210901833403,43,50,semantic_katz_consensus
R_003504,J_001103,0.887725830078125,24,0.003827028683433851,16,50,semantic_katz_consensus
R_006658,J_001103,0.8908259272575378,21,0.005403086233252906,1,50,semantic_katz_consensus
R_000784,J_001104,0.8729342222213745,25,0.003911479570511651,11,50,semantic_katz_consensus
R_000909,J_001104,0.870272159576416,27,0.0031402066990059755,50,50,semantic_katz_consensus
R_004484,J_001104,0.7963352203369141,41,0.00361030140275932,22,50,semantic_katz_consensus
R_007275,J_001104,0.8800256252288818,15,0.003538201624722179,26,50,semantic_katz_consensus
R_005372,J_001105,0.8354986310005188,17,0.002206731432946377,34,50,semantic_katz_consensus
R_006630,J_001105,0.8008939027786255,45,0.0021991466365276556,36,50,semantic_katz_consensus
R_007981,J_001105,0.8409144878387451,9,0.0021625064941233735,38,50,semantic_katz_consensus
R_000207,J_001106,0.8148068785667419,48,0.003778052193834325,14,50,semantic_katz_consensus
R_001032,J_001106,0.8617609143257141,21,0.004023023212904443,5,50,semantic_katz_consensus
R_005341,J_001106,0.8559908866882324,31,0.003267274071572247,40,50,semantic_katz_consensus
R_009742,J_001106,0.8543446660041809,35,0.003244578729697741,43,50,semantic_katz_consensus
R_000909,J_001107,0.8629369735717773,37,0.004685969348686389,3,50,semantic_katz_consensus
R_007275,J_001107,0.8946599364280701,6,0.004536575533427061,4,50,semantic_katz_consensus
R_004910,J_001108,0.7935708165168762,49,0.0039485328976336265,14,50,semantic_katz_consensus
R_006767,J_001108,0.8826308250427246,25,0.0033505444518786235,45,50,semantic_katz_consensus
R_005785,J_001109,0.8766686320304871,4,0.0032867967923139335,25,50,semantic_katz_consensus
R_009892,J_001109,0.852112889289856,22,0.0031135123665632617,38,50,semantic_katz_consensus
R_008524,J_001110,0.8506168723106384,15,0.0030875853561742775,29,50,semantic_katz_consensus
R_002837,J_001111,0.8767584562301636,4,0.004150916954906102,19,50,semantic_katz_consensus
R_006370,J_001111,0.7900715470314026,49,0.003860496204705313,36,50,semantic_katz_consensus
R_001407,J_001112,0.8005983233451843,29,0.003639002611408845,11,50,semantic_katz_consensus
R_006671,J_001112,0.818046510219574,14,0.003950525011995023,3,50,semantic_katz_consensus
R_003092,J_001113,0.884726345539093,38,0.0033577013017342364,33,50,semantic_katz_consensus
R_005692,J_001113,0.8859160542488098,37,0.003447361209842496,26,50,semantic_katz_consensus
R_007520,J_001113,0.8151479959487915,43,0.0036274335862673305,17,50,semantic_katz_consensus
R_002388,J_001114,0.8607943654060364,12,0.00357283489091965,13,50,semantic_katz_consensus
R_003530,J_001114,0.8537006974220276,19,0.003528595190251232,15,50,semantic_katz_consensus
R_007204,J_001114,0.8679699897766113,6,0.0032493598041650924,33,50,semantic_katz_consensus
R_006696,J_001115,0.8667076826095581,9,0.003276437797634671,18,50,semantic_katz_consensus
R_008057,J_001115,0.8705481886863708,7,0.0033290148549301258,15,50,semantic_katz_consensus
R_009892,J_001115,0.8229699730873108,33,0.004347723091966668,1,50,semantic_katz_consensus
R_006412,J_001118,0.8198836445808411,33,0.005652543236836,1,50,semantic_katz_consensus
R_000366,J_001119,0.8719995021820068,9,0.003074038978516781,26,50,semantic_katz_consensus
R_003958,J_001119,0.8633483648300171,15,0.0028345868322769145,43,50,semantic_katz_consensus
R_007405,J_001119,0.8568914532661438,24,0.0032190649040264507,17,50,semantic_katz_consensus
R_008336,J_001119,0.8763513565063477,6,0.0035202283099333665,7,50,semantic_katz_consensus
R_009072,J_001119,0.8470866680145264,38,0.0027557286272564398,49,50,semantic_katz_consensus
R_000055,J_001120,0.8350576758384705,27,0.00289197448773055,36,50,semantic_katz_consensus
R_000966,J_001120,0.8517216444015503,11,0.0028923876724482435,35,50,semantic_katz_consensus
R_005373,J_001120,0.8358615636825562,26,0.0029230514717683365,33,50,semantic_katz_consensus
R_000685,J_001121,0.8506950736045837,37,0.0038879578592017567,17,50,semantic_katz_consensus
R_005288,J_001121,0.8788600564002991,10,0.003943751823166275,15,50,semantic_katz_consensus
R_000908,J_001122,0.7854040265083313,43,0.0029473700288227887,44,50,semantic_katz_consensus
R_004168,J_001122,0.8779361248016357,1,0.004021459045106155,5,50,semantic_katz_consensus
R_005667,J_001122,0.7826998233795166,48,0.003293968404014961,22,50,semantic_katz_consensus
R_008394,J_001122,0.8360400199890137,14,0.003194746346971998,26,50,semantic_katz_consensus
R_002011,J_001123,0.818076491355896,41,0.0052449418766488485,4,50,semantic_katz_consensus
R_003360,J_001123,0.820171594619751,38,0.003866856208816368,42,50,semantic_katz_consensus
R_003573,J_001123,0.816083550453186,45,0.005033762992495399,5,50,semantic_katz_consensus
R_007425,J_001123,0.8372793793678284,23,0.004299115501548592,22,50,semantic_katz_consensus
R_008027,J_001123,0.8898032307624817,7,0.004216686252523018,26,50,semantic_katz_consensus
R_008066,J_001123,0.8847923874855042,10,0.0037632957857145757,50,50,semantic_katz_consensus
R_005194,J_001124,0.8562055230140686,13,0.003027054603278651,20,50,semantic_katz_consensus
R_000909,J_001125,0.8774005770683289,31,0.003431439056796738,41,50,semantic_katz_consensus
R_006985,J_001125,0.8734535574913025,33,0.003635785704739781,28,50,semantic_katz_consensus
R_007275,J_001125,0.8888933062553406,20,0.0035178820582359343,34,50,semantic_katz_consensus
R_007912,J_001125,0.886326253414154,23,0.0034959540384151572,37,50,semantic_katz_consensus
R_004402,J_001126,0.8461222648620605,49,0.0028258215290867697,38,50,semantic_katz_consensus
R_003037,J_001127,0.8669194579124451,26,0.0035832234092897414,34,50,semantic_katz_consensus
R_009741,J_001127,0.8683898448944092,24,0.0035031404119615995,40,50,semantic_katz_consensus
R_000109,J_001128,0.7979495525360107,38,0.004780366045725757,1,50,semantic_katz_consensus
R_004589,J_001128,0.8026588559150696,30,0.0035374047789776203,14,50,semantic_katz_consensus
R_002827,J_001129,0.8272199034690857,19,0.0040839819123631785,7,50,semantic_katz_consensus
R_009784,J_001129,0.7881366014480591,44,0.0032692661859336438,37,50,semantic_katz_consensus
R_000283,J_001130,0.8760255575180054,18,0.003422275330734314,26,50,semantic_katz_consensus
R_002936,J_001130,0.8787944316864014,13,0.0033083263892624308,37,50,semantic_katz_consensus
R_006688,J_001131,0.8837389945983887,1,0.0030310240701560296,36,50,semantic_katz_consensus
R_004461,J_001132,0.8121910095214844,44,0.003246157659341444,23,50,semantic_katz_consensus
R_009569,J_001132,0.8486235737800598,12,0.004440526097516918,2,50,semantic_katz_consensus
R_000621,J_001133,0.845941960811615,34,0.002956917415912078,47,50,semantic_katz_consensus
R_001165,J_001133,0.8671973347663879,14,0.002956120570167519,48,50,semantic_katz_consensus
R_002154,J_001133,0.8664478659629822,15,0.0029740643612655025,44,50,semantic_katz_consensus
R_004060,J_001133,0.850307822227478,30,0.003397956773679861,17,50,semantic_katz_consensus
R_004254,J_001133,0.8733989000320435,8,0.0032680413936259766,24,50,semantic_katz_consensus
R_009412,J_001133,0.7797647714614868,43,0.004081989798001781,7,50,semantic_katz_consensus
R_001293,J_001134,0.8830664157867432,6,0.0031310282110981373,17,50,semantic_katz_consensus
R_004283,J_001134,0.8706996440887451,20,0.0027063241910938052,39,50,semantic_katz_consensus
R_006024,J_001134,0.8815679550170898,7,0.002642576531529115,48,50,semantic_katz_consensus
R_000808,J_001135,0.8610446453094482,24,0.002937778356197256,44,50,semantic_katz_consensus
R_000728,J_001136,0.8660157918930054,23,0.003343771263049875,7,50,semantic_katz_consensus
R_001326,J_001136,0.8826470971107483,6,0.0028246853078515897,24,50,semantic_katz_consensus
R_003574,J_001136,0.8494283556938171,33,0.00279356403827756,26,50,semantic_katz_consensus
R_000908,J_001137,0.8516784310340881,8,0.0032569298387383995,44,50,semantic_katz_consensus
R_002554,J_001137,0.8467724323272705,10,0.004277999089317789,10,50,semantic_katz_consensus
R_004319,J_001137,0.8554673790931702,6,0.004932976767654147,3,50,semantic_katz_consensus
R_005667,J_001137,0.8099841475486755,38,0.003930205445508778,16,50,semantic_katz_consensus
R_008405,J_001137,0.8294200301170349,24,0.0038692467460500436,17,50,semantic_katz_consensus
R_000908,J_001139,0.8003574013710022,44,0.0031684799610923924,39,50,semantic_katz_consensus
R_004168,J_001139,0.7978028059005737,49,0.0048054962103701825,2,50,semantic_katz_consensus
R_004793,J_001139,0.8386051058769226,22,0.0031334039864863985,43,50,semantic_katz_consensus
R_003879,J_001140,0.8665485382080078,38,0.004020263776489317,21,50,semantic_katz_consensus
R_002628,J_001141,0.8879295587539673,19,0.003854121438748844,3,50,semantic_katz_consensus
R_006607,J_001141,0.8990840315818787,3,0.003682401180796461,8,50,semantic_katz_consensus
R_008985,J_001141,0.8827557563781738,28,0.0031628872790350673,44,50,semantic_katz_consensus
R_005324,J_001142,0.8656104803085327,2,0.004358067324800516,12,50,semantic_katz_consensus
R_006148,J_001142,0.85520339012146,12,0.003613857684919005,25,50,semantic_katz_consensus
R_006782,J_001142,0.8558882474899292,11,0.003618269860204906,24,50,semantic_katz_consensus
R_009797,J_001143,0.8639983534812927,31,0.00375252360631762,10,50,semantic_katz_consensus
R_000049,J_001145,0.8354212045669556,48,0.003210698023708585,49,50,semantic_katz_consensus
R_002480,J_001145,0.8753787279129028,4,0.003751328337700782,19,50,semantic_katz_consensus
R_007947,J_001145,0.8570625185966492,21,0.0034377842990623783,29,50,semantic_katz_consensus
R_008568,J_001145,0.8492670059204102,26,0.003996373165997973,12,50,semantic_katz_consensus
R_009361,J_001146,0.8636943101882935,21,0.0036620668524648013,10,50,semantic_katz_consensus
R_004569,J_001147,0.8766669034957886,4,0.0031142796886169917,27,50,semantic_katz_consensus
R_007460,J_001148,0.8638103008270264,50,0.0036959623202993718,35,50,semantic_katz_consensus
R_006601,J_001149,0.7858696579933167,42,0.0027198853305967162,36,50,semantic_katz_consensus
R_003520,J_001150,0.8783925175666809,4,0.003461689671399137,39,50,semantic_katz_consensus
R_004069,J_001151,0.8543338775634766,44,0.0041983145148619255,8,50,semantic_katz_consensus
R_006263,J_001151,0.896676778793335,3,0.0032684545783436703,50,50,semantic_katz_consensus
R_006396,J_001151,0.899821937084198,1,0.004050529152937131,13,50,semantic_katz_consensus
R_007520,J_001151,0.8891879916191101,14,0.003593980826841283,24,50,semantic_katz_consensus
R_006396,J_001152,0.8084396719932556,43,0.0038573235835724935,30,50,semantic_katz_consensus
R_007520,J_001152,0.8098160028457642,42,0.0039202743973926245,27,50,semantic_katz_consensus
R_003287,J_001154,0.822775661945343,25,0.003166074662013302,29,50,semantic_katz_consensus
R_000794,J_001155,0.8997029662132263,2,0.0033377801581202706,12,50,semantic_katz_consensus
R_003107,J_001155,0.8877714276313782,11,0.0029461599983605364,30,50,semantic_katz_consensus
R_005046,J_001155,0.8747385144233704,28,0.0028800218015621708,37,50,semantic_katz_consensus
R_008279,J_001155,0.8681950569152832,38,0.0029357862418358596,31,50,semantic_katz_consensus
R_000900,J_001156,0.8483151793479919,37,0.003427823727255395,22,50,semantic_katz_consensus
R_004149,J_001156,0.8718790411949158,14,0.0032266349385997573,30,50,semantic_katz_consensus
R_007749,J_001156,0.8748847842216492,6,0.0033593097550687684,24,50,semantic_katz_consensus
R_008400,J_001156,0.8781530857086182,2,0.003064491591427492,40,50,semantic_katz_consensus
R_003161,J_001157,0.88255375623703,14,0.004142978021151345,20,50,semantic_katz_consensus
R_006275,J_001158,0.864464521408081,28,0.0047911382251227125,1,50,semantic_katz_consensus
R_006579,J_001158,0.8660927414894104,26,0.003373623454779994,14,50,semantic_katz_consensus
R_009590,J_001158,0.8636142015457153,29,0.003038210443702472,35,50,semantic_katz_consensus
R_006283,J_001159,0.883889377117157,20,0.0029983533946291263,50,50,semantic_katz_consensus
R_006483,J_001159,0.8695348501205444,46,0.0033724281861631563,26,50,semantic_katz_consensus
R_007744,J_001159,0.8940972089767456,10,0.003111461204820207,40,50,semantic_katz_consensus
R_006088,J_001160,0.8538837432861328,34,0.0029234351327952013,28,50,semantic_katz_consensus
R_007580,J_001160,0.8402062654495239,43,0.0027887682019647935,41,50,semantic_katz_consensus
R_009042,J_001160,0.8780160546302795,8,0.003593154457405895,10,50,semantic_katz_consensus
R_001165,J_001161,0.8626369833946228,22,0.0044947116081469046,4,50,semantic_katz_consensus
R_004060,J_001161,0.848126232624054,35,0.0033222711897922066,46,50,semantic_katz_consensus
R_002290,J_001162,0.8116698861122131,49,0.0035855696609871737,16,50,semantic_katz_consensus
R_003573,J_001163,0.8346169590950012,46,0.004515459121196258,9,50,semantic_katz_consensus
R_006585,J_001163,0.8596207499504089,42,0.004284403378965086,19,50,semantic_katz_consensus
R_000453,J_001164,0.8251944184303284,46,0.0027931951390961097,39,50,semantic_katz_consensus
R_005289,J_001164,0.8636829853057861,42,0.0027114889265880218,46,50,semantic_katz_consensus
R_009709,J_001165,0.8480056524276733,24,0.0038612930504498717,23,50,semantic_katz_consensus
R_000625,J_001166,0.8063773512840271,20,0.002983611748354792,23,50,semantic_katz_consensus
R_001496,J_001166,0.7831814289093018,36,0.0028684823001114846,31,50,semantic_katz_consensus
R_005222,J_001166,0.8424631953239441,4,0.0029465436593874013,27,50,semantic_katz_consensus
R_006624,J_001166,0.7832796573638916,35,0.00263738227234407,46,50,semantic_katz_consensus
R_001098,J_001167,0.8739634156227112,10,0.004821034702389076,3,50,semantic_katz_consensus
R_001113,J_001167,0.8764084577560425,6,0.003771264243160162,41,50,semantic_katz_consensus
R_009860,J_001167,0.8142757415771484,48,0.0038604814428598987,33,50,semantic_katz_consensus
R_003169,J_001168,0.8497908711433411,19,0.003962861359190268,32,50,semantic_katz_consensus
R_005385,J_001168,0.8744495511054993,11,0.004336596775233676,11,50,semantic_katz_consensus
R_007030,J_001168,0.8171329498291016,35,0.0038612782886044573,33,50,semantic_katz_consensus
R_007576,J_001168,0.9000405669212341,1,0.0037103055437014273,43,50,semantic_katz_consensus
R_004601,J_001169,0.8366761207580566,21,0.0036835816875678846,9,50,semantic_katz_consensus
R_008856,J_001169,0.7771610617637634,45,0.003268056155471391,25,50,semantic_katz_consensus
R_001016,J_001170,0.8874992728233337,19,0.004813863090688048,11,50,semantic_katz_consensus
R_003300,J_001170,0.8714994192123413,34,0.005062051016427231,7,50,semantic_katz_consensus
R_004178,J_001171,0.8228344917297363,46,0.00417281545103605,5,50,semantic_katz_consensus
R_002011,J_001173,0.8673411011695862,23,0.004878422357842711,3,50,semantic_katz_consensus
R_001186,J_001174,0.8215605616569519,26,0.0038242249614824815,27,50,semantic_katz_consensus
R_003189,J_001174,0.8503891229629517,9,0.003811077006697264,29,50,semantic_katz_consensus
R_008498,J_001174,0.7912270426750183,44,0.003620291498257132,43,50,semantic_katz_consensus
R_007671,J_001176,0.8657736778259277,10,0.004299513924420871,6,50,semantic_katz_consensus
R_007908,J_001176,0.8486142158508301,25,0.0037497346462116643,16,50,semantic_katz_consensus
R_008259,J_001176,0.8617222309112549,13,0.0032521340024256333,37,50,semantic_katz_consensus
R_008897,J_001176,0.7924068570137024,45,0.0037481261928771327,17,50,semantic_katz_consensus
R_009580,J_001176,0.8289738297462463,36,0.003399934126195843,27,50,semantic_katz_consensus
R_009997,J_001176,0.7871917486190796,49,0.003248961381292813,38,50,semantic_katz_consensus
R_002388,J_001179,0.8557701110839844,6,0.004368441081325192,11,50,semantic_katz_consensus
R_007965,J_001179,0.841992974281311,25,0.003715470279195644,41,50,semantic_katz_consensus
R_009971,J_001179,0.8432801961898804,24,0.004029811163578607,25,50,semantic_katz_consensus
R_003641,J_001180,0.81516432762146,32,0.0038019132806348397,17,50,semantic_katz_consensus
R_003525,J_001181,0.7621839642524719,43,0.003955276562771546,12,50,semantic_katz_consensus
R_009531,J_001181,0.758582592010498,46,0.0032063301339589267,49,50,semantic_katz_consensus
R_004189,J_001182,0.8538616895675659,19,0.0033369980742211265,25,50,semantic_katz_consensus
R_005911,J_001182,0.8346726894378662,41,0.0030656868600443298,43,50,semantic_katz_consensus
R_007406,J_001182,0.8578399419784546,16,0.003062086292348402,45,50,semantic_katz_consensus
R_008687,J_001182,0.8326099514961243,46,0.00305413259674823,48,50,semantic_katz_consensus
R_002154,J_001183,0.8713715076446533,16,0.0037003449718944446,30,50,semantic_katz_consensus
R_006174,J_001183,0.8449608087539673,37,0.004090356678319647,18,50,semantic_katz_consensus
R_007763,J_001183,0.7673379778862,49,0.005465225439483065,2,50,semantic_katz_consensus
R_009412,J_001183,0.7678021788597107,46,0.003544576390678648,42,50,semantic_katz_consensus
R_009709,J_001183,0.776764452457428,40,0.0041871734362835195,14,50,semantic_katz_consensus
R_003689,J_001184,0.8452383279800415,16,0.004412252835430502,2,50,semantic_katz_consensus
R_004149,J_001184,0.8506938219070435,9,0.003152129861483526,36,50,semantic_katz_consensus
R_008400,J_001184,0.8370062708854675,26,0.0033477407299272533,28,50,semantic_katz_consensus
R_001512,J_001185,0.8129231929779053,45,0.003166074662013302,44,50,semantic_katz_consensus
R_002936,J_001185,0.88438481092453,15,0.003412698419954196,24,50,semantic_katz_consensus
R_008983,J_001185,0.8683836460113525,30,0.0035887718058108227,17,50,semantic_katz_consensus
R_009405,J_001185,0.879741907119751,20,0.0038385681848845366,7,50,semantic_katz_consensus
R_000103,J_001187,0.8750277161598206,9,0.003916673829696696,45,50,semantic_katz_consensus
R_001098,J_001187,0.8651838898658752,16,0.004389188594374545,17,50,semantic_katz_consensus
R_004813,J_001188,0.8864900469779968,1,0.0037297987407522845,22,50,semantic_katz_consensus
R_000776,J_001190,0.8705744743347168,12,0.0032780314891237886,14,50,semantic_katz_consensus
R_004065,J_001190,0.8556684851646423,31,0.0029668779877190608,31,50,semantic_katz_consensus
R_005312,J_001190,0.8585333824157715,26,0.0027437759410880603,50,50,semantic_katz_consensus
R_009343,J_001190,0.851225733757019,37,0.0028632880409264396,37,50,semantic_katz_consensus
R_007463,J_001191,0.8475256562232971,17,0.004374830609127076,10,50,semantic_katz_consensus
R_004973,J_001192,0.8400749564170837,44,0.00414653430331103,3,50,semantic_katz_consensus
R_000528,J_001193,0.8271172642707825,35,0.0035529285091510992,32,50,semantic_katz_consensus
R_001924,J_001193,0.8550927042961121,22,0.0035473505889391885,33,50,semantic_katz_consensus
R_002494,J_001193,0.8504729270935059,25,0.0033134911247566473,44,50,semantic_katz_consensus
R_005314,J_001194,0.8750191330909729,29,0.0035027272272439057,14,50,semantic_katz_consensus
R_004973,J_001195,0.8910181522369385,23,0.004759677580058062,11,50,semantic_katz_consensus
R_001174,J_001196,0.8607518672943115,12,0.0027314100702019875,32,50,semantic_katz_consensus
R_001403,J_001196,0.8627914190292358,9,0.0030122834333134877,19,50,semantic_katz_consensus
R_003681,J_001196,0.8734023571014404,6,0.0028593038122036465,24,50,semantic_katz_consensus
R_003892,J_001196,0.8505693078041077,22,0.002564087225690091,44,50,semantic_katz_consensus
R_004278,J_001196,0.846182107925415,26,0.0033413659639707845,9,50,semantic_katz_consensus
R_002395,J_001197,0.8649627566337585,5,0.003307131120645593,23,50,semantic_katz_consensus
R_007076,J_001198,0.8712573647499084,32,0.004200336152914152,20,50,semantic_katz_consensus
R_002060,J_001200,0.7763208746910095,35,0.003617074591588068,35,50,semantic_katz_consensus
R_003198,J_001200,0.8361390829086304,26,0.0034039183549186367,49,50,semantic_katz_consensus
R_000877,J_001201,0.8021336197853088,32,0.0037075018217500575,7,50,semantic_katz_consensus
R_007217,J_001201,0.8001874089241028,34,0.003556101130283919,12,50,semantic_katz_consensus
R_007252,J_001201,0.7821323275566101,47,0.0030461493774572293,38,50,semantic_katz_consensus
R_007581,J_001201,0.8213727474212646,25,0.0044580714657426225,1,50,semantic_katz_consensus
R_001134,J_001202,0.8524425625801086,48,0.002606718473023977,33,50,semantic_katz_consensus
R_003741,J_001202,0.9035937190055847,3,0.003421434199453512,3,50,semantic_katz_consensus
R_008708,J_001202,0.8956599831581116,11,0.0025294244358017907,40,50,semantic_katz_consensus
R_000794,J_001203,0.9035935997962952,1,0.0036891596077797944,3,50,semantic_katz_consensus
R_003107,J_001203,0.8919856548309326,21,0.002937793118042671,24,50,semantic_katz_consensus
R_006654,J_001203,0.8149532079696655,43,0.0028891707657791805,28,50,semantic_katz_consensus
R_007127,J_001203,0.8853554129600525,30,0.002801134072850867,36,50,semantic_katz_consensus
R_006124,J_001204,0.7907223105430603,38,0.004117065772607776,10,50,semantic_katz_consensus
R_006370,J_001204,0.799540102481842,32,0.003347755491772668,41,50,semantic_katz_consensus
R_007933,J_001204,0.7997239828109741,31,0.0032513519185264892,50,50,semantic_katz_consensus
R_002477,J_001205,0.8751189708709717,14,0.00446881412144875,5,50,semantic_katz_consensus
R_005908,J_001205,0.8574205040931702,39,0.0037561094121681335,32,50,semantic_katz_consensus
R_009673,J_001205,0.8641795516014099,29,0.0037146586716056704,35,50,semantic_katz_consensus
R_001561,J_001206,0.8684659600257874,3,0.0032282433919342893,38,50,semantic_katz_consensus
R_003385,J_001206,0.8570100665092468,9,0.003362482376201588,28,50,semantic_katz_consensus
R_000500,J_001207,0.9070566296577454,1,0.0025991336766052558,40,50,semantic_katz_consensus
R_005847,J_001207,0.8313239216804504,41,0.002724636881373239,31,50,semantic_katz_consensus
R_007836,J_001207,0.8305345773696899,43,0.0030537489357213648,15,50,semantic_katz_consensus
R_008064,J_001207,0.8933277130126953,8,0.003021447159375912,17,50,semantic_katz_consensus
R_003658,J_001209,0.8671250939369202,24,0.003113896027590127,46,50,semantic_katz_consensus
R_003203,J_001210,0.8424124717712402,25,0.003313476362911233,26,50,semantic_katz_consensus
R_005659,J_001210,0.8219018578529358,41,0.0031720510050974914,37,50,semantic_katz_consensus
R_008208,J_001210,0.8387776017189026,32,0.0030811958283723942,46,50,semantic_katz_consensus
